Date,Close
2020-02-24,7.570000171661377
2020-02-25,7.230000019073486
2020-02-26,7.210000038146973
2020-02-27,6.96999979019165
2020-02-28,6.960000038146973
2020-02-29,6.960000038146973
2020-03-01,6.960000038146973
2020-03-02,7.199999809265137
2020-03-03,6.96999979019165
2020-03-04,7.079999923706055
2020-03-05,6.739999771118164
2020-03-06,6.489999771118164
2020-03-07,6.489999771118164
2020-03-08,6.489999771118164
2020-03-09,5.900000095367432
2020-03-10,6.260000228881836
2020-03-11,5.900000095367432
2020-03-12,5.349999904632568
2020-03-13,5.630000114440918
2020-03-14,5.630000114440918
2020-03-15,5.630000114440918
2020-03-16,5.010000228881836
2020-03-17,5.010000228881836
2020-03-18,4.5
2020-03-19,4.46999979019165
2020-03-20,4.329999923706055
2020-03-21,4.329999923706055
2020-03-22,4.329999923706055
2020-03-23,4.010000228881836
2020-03-24,4.949999809265137
2020-03-25,5.389999866485596
2020-03-26,5.25
2020-03-27,5.190000057220459
2020-03-28,5.190000057220459
2020-03-29,5.190000057220459
2020-03-30,5.03000020980835
2020-03-31,4.829999923706055
2020-04-01,4.400000095367432
2020-04-02,4.360000133514404
2020-04-03,4.239999771118164
2020-04-04,4.239999771118164
2020-04-05,4.239999771118164
2020-04-06,4.53000020980835
2020-04-07,4.710000038146973
2020-04-08,5.03000020980835
2020-04-09,5.369999885559082
2020-04-10,5.369999885559082
2020-04-11,5.369999885559082
2020-04-12,5.369999885559082
2020-04-13,5.159999847412109
2020-04-14,5.289999961853027
2020-04-15,5.03000020980835
2020-04-16,4.940000057220459
2020-04-17,5.119999885559082
2020-04-18,5.119999885559082
2020-04-19,5.119999885559082
2020-04-20,4.980000019073486
2020-04-21,4.769999980926514
2020-04-22,4.769999980926514
2020-04-23,4.889999866485596
2020-04-24,4.869999885559082
2020-04-25,4.869999885559082
2020-04-26,4.869999885559082
2020-04-27,5.170000076293945
2020-04-28,5.380000114440918
2020-04-29,5.260000228881836
2020-04-30,5.090000152587891
2020-05-01,4.920000076293945
2020-05-02,4.920000076293945
2020-05-03,4.920000076293945
2020-05-04,4.860000133514404
2020-05-05,4.96999979019165
2020-05-06,4.869999885559082
2020-05-07,4.869999885559082
2020-05-08,5.239999771118164
2020-05-09,5.239999771118164
2020-05-10,5.239999771118164
2020-05-11,5.119999885559082
2020-05-12,4.980000019073486
2020-05-13,4.71999979019165
2020-05-14,4.889999866485596
2020-05-15,4.900000095367432
2020-05-16,4.900000095367432
2020-05-17,4.900000095367432
2020-05-18,5.309999942779541
2020-05-19,5.300000190734863
2020-05-20,5.489999771118164
2020-05-21,5.630000114440918
2020-05-22,5.650000095367432
2020-05-23,5.650000095367432
2020-05-24,5.650000095367432
2020-05-25,5.650000095367432
2020-05-26,5.840000152587891
2020-05-27,6.03000020980835
2020-05-28,5.849999904632568
2020-05-29,5.710000038146973
2020-05-30,5.710000038146973
2020-05-31,5.710000038146973
2020-06-01,5.869999885559082
2020-06-02,5.900000095367432
2020-06-03,6.190000057220459
2020-06-04,6.570000171661377
2020-06-05,7.340000152587891
2020-06-06,7.340000152587891
2020-06-07,7.340000152587891
2020-06-08,7.53000020980835
2020-06-09,7.239999771118164
2020-06-10,6.809999942779541
2020-06-11,6.130000114440918
2020-06-12,6.460000038146973
2020-06-13,6.460000038146973
2020-06-14,6.460000038146973
2020-06-15,6.5
2020-06-16,6.550000190734863
2020-06-17,6.329999923706055
2020-06-18,6.329999923706055
2020-06-19,6.230000019073486
2020-06-20,6.230000019073486
2020-06-21,6.230000019073486
2020-06-22,6.28000020980835
2020-06-23,6.150000095367432
2020-06-24,5.949999809265137
2020-06-25,6.03000020980835
2020-06-26,5.909999847412109
2020-06-27,5.909999847412109
2020-06-28,5.909999847412109
2020-06-29,6.010000228881836
2020-06-30,6.079999923706055
2020-07-01,5.980000019073486
2020-07-02,6.050000190734863
2020-07-03,6.050000190734863
2020-07-04,6.050000190734863
2020-07-05,6.050000190734863
2020-07-06,6.190000057220459
2020-07-07,6.119999885559082
2020-07-08,6.090000152587891
2020-07-09,5.840000152587891
2020-07-10,6.099999904632568
2020-07-11,6.099999904632568
2020-07-12,6.099999904632568
2020-07-13,6.059999942779541
2020-07-14,6.360000133514404
2020-07-15,6.739999771118164
2020-07-16,6.860000133514404
2020-07-17,6.800000190734863
2020-07-18,6.800000190734863
2020-07-19,6.800000190734863
2020-07-20,6.659999847412109
2020-07-21,6.679999828338623
2020-07-22,6.840000152587891
2020-07-23,6.980000019073486
2020-07-24,6.880000114440918
2020-07-25,6.880000114440918
2020-07-26,6.880000114440918
2020-07-27,6.929999828338623
2020-07-28,7.010000228881836
2020-07-29,6.920000076293945
2020-07-30,6.739999771118164
2020-07-31,6.610000133514404
2020-08-01,6.610000133514404
2020-08-02,6.610000133514404
2020-08-03,6.690000057220459
2020-08-04,6.860000133514404
2020-08-05,6.960000038146973
2020-08-06,6.929999828338623
2020-08-07,6.860000133514404
2020-08-08,6.860000133514404
2020-08-09,6.860000133514404
2020-08-10,7.090000152587891
2020-08-11,7.230000019073486
2020-08-12,7.110000133514404
2020-08-13,7.03000020980835
2020-08-14,7.039999961853027
2020-08-15,7.039999961853027
2020-08-16,7.039999961853027
2020-08-17,6.980000019073486
2020-08-18,6.889999866485596
2020-08-19,6.869999885559082
2020-08-20,6.840000152587891
2020-08-21,6.659999847412109
2020-08-22,6.659999847412109
2020-08-23,6.659999847412109
2020-08-24,6.980000019073486
2020-08-25,6.940000057220459
2020-08-26,6.820000171661377
2020-08-27,6.909999847412109
2020-08-28,6.940000057220459
2020-08-29,6.940000057220459
2020-08-30,6.940000057220459
2020-08-31,6.820000171661377
2020-09-01,6.829999923706055
2020-09-02,6.949999809265137
2020-09-03,6.820000171661377
2020-09-04,6.900000095367432
2020-09-05,6.900000095367432
2020-09-06,6.900000095367432
2020-09-07,6.900000095367432
2020-09-08,7.03000020980835
2020-09-09,6.96999979019165
2020-09-10,6.909999847412109
2020-09-11,7.0
2020-09-12,7.0
2020-09-13,7.0
2020-09-14,7.119999885559082
2020-09-15,7.039999961853027
2020-09-16,7.019999980926514
2020-09-17,7.28000020980835
2020-09-18,7.230000019073486
2020-09-19,7.230000019073486
2020-09-20,7.230000019073486
2020-09-21,6.869999885559082
2020-09-22,6.78000020980835
2020-09-23,6.639999866485596
2020-09-24,6.659999847412109
2020-09-25,6.510000228881836
2020-09-26,6.510000228881836
2020-09-27,6.510000228881836
2020-09-28,6.690000057220459
2020-09-29,6.599999904632568
2020-09-30,6.659999847412109
2020-10-01,6.75
2020-10-02,6.889999866485596
2020-10-03,6.889999866485596
2020-10-04,6.889999866485596
2020-10-05,7.019999980926514
2020-10-06,6.980000019073486
2020-10-07,7.230000019073486
2020-10-08,7.349999904632568
2020-10-09,7.25
2020-10-10,7.25
2020-10-11,7.25
2020-10-12,7.670000076293945
2020-10-13,7.760000228881836
2020-10-14,7.570000171661377
2020-10-15,7.619999885559082
2020-10-16,7.670000076293945
2020-10-17,7.670000076293945
2020-10-18,7.670000076293945
2020-10-19,7.590000152587891
2020-10-20,7.739999771118164
2020-10-21,7.849999904632568
2020-10-22,8.210000038146973
2020-10-23,8.15999984741211
2020-10-24,8.15999984741211
2020-10-25,8.15999984741211
2020-10-26,8.029999732971191
2020-10-27,7.920000076293945
2020-10-28,7.699999809265137
2020-10-29,7.900000095367432
2020-10-30,7.730000019073486
2020-10-31,7.730000019073486
2020-11-01,7.730000019073486
2020-11-02,7.710000038146973
2020-11-03,7.880000114440918
2020-11-04,7.639999866485596
2020-11-05,7.989999771118164
2020-11-06,7.789999961853027
2020-11-07,7.789999961853027
2020-11-08,7.789999961853027
2020-11-09,8.199999809265137
