Date,Close
2020-02-24,15.449999809265137
2020-02-25,14.600000381469727
2020-02-26,13.59000015258789
2020-02-27,12.899999618530273
2020-02-28,13.229999542236328
2020-02-29,13.229999542236328
2020-03-01,13.229999542236328
2020-03-02,12.989999771118164
2020-03-03,12.649999618530273
2020-03-04,12.65999984741211
2020-03-05,11.579999923706055
2020-03-06,11.489999771118164
2020-03-07,11.489999771118164
2020-03-08,11.489999771118164
2020-03-09,10.430000305175781
2020-03-10,10.350000381469727
2020-03-11,9.489999771118164
2020-03-12,7.380000114440918
2020-03-13,8.029999732971191
2020-03-14,8.029999732971191
2020-03-15,8.029999732971191
2020-03-16,6.710000038146973
2020-03-17,6.699999809265137
2020-03-18,6.199999809265137
2020-03-19,6.690000057220459
2020-03-20,6.019999980926514
2020-03-21,6.019999980926514
2020-03-22,6.019999980926514
2020-03-23,4.809999942779541
2020-03-24,5.659999847412109
2020-03-25,6.610000133514404
2020-03-26,5.940000057220459
2020-03-27,5.53000020980835
2020-03-28,5.53000020980835
2020-03-29,5.53000020980835
2020-03-30,5.369999885559082
2020-03-31,4.909999847412109
2020-04-01,4.429999828338623
2020-04-02,4.449999809265137
2020-04-03,4.809999942779541
2020-04-04,4.809999942779541
2020-04-05,4.809999942779541
2020-04-06,5.630000114440918
2020-04-07,5.909999847412109
2020-04-08,6.010000228881836
2020-04-09,6.659999847412109
2020-04-10,6.659999847412109
2020-04-11,6.659999847412109
2020-04-12,6.659999847412109
2020-04-13,6.159999847412109
2020-04-14,6.199999809265137
2020-04-15,5.730000019073486
2020-04-16,5.760000228881836
2020-04-17,5.920000076293945
2020-04-18,5.920000076293945
2020-04-19,5.920000076293945
2020-04-20,5.309999942779541
2020-04-21,5.21999979019165
2020-04-22,4.820000171661377
2020-04-23,4.889999866485596
2020-04-24,5.019999980926514
2020-04-25,5.019999980926514
2020-04-26,5.019999980926514
2020-04-27,5.5
2020-04-28,5.989999771118164
2020-04-29,6.070000171661377
2020-04-30,5.860000133514404
2020-05-01,5.360000133514404
2020-05-02,5.360000133514404
2020-05-03,5.360000133514404
2020-05-04,5.269999980926514
2020-05-05,5.159999847412109
2020-05-06,4.989999771118164
2020-05-07,5.079999923706055
2020-05-08,5.369999885559082
2020-05-09,5.369999885559082
2020-05-10,5.369999885559082
2020-05-11,5.269999980926514
2020-05-12,4.989999771118164
2020-05-13,5.019999980926514
2020-05-14,5.010000228881836
2020-05-15,5.309999942779541
2020-05-16,5.309999942779541
2020-05-17,5.309999942779541
2020-05-18,5.420000076293945
2020-05-19,5.070000171661377
2020-05-20,5.070000171661377
2020-05-21,5.369999885559082
2020-05-22,5.210000038146973
2020-05-23,5.210000038146973
2020-05-24,5.210000038146973
2020-05-25,5.210000038146973
2020-05-26,6.170000076293945
2020-05-27,7.380000114440918
2020-05-28,6.829999923706055
2020-05-29,6.360000133514404
2020-05-30,6.360000133514404
2020-05-31,6.360000133514404
2020-06-01,6.369999885559082
2020-06-02,6.960000038146973
2020-06-03,7.860000133514404
2020-06-04,8.210000038146973
2020-06-05,8.770000457763672
2020-06-06,8.770000457763672
2020-06-07,8.770000457763672
2020-06-08,9.550000190734863
2020-06-09,8.869999885559082
2020-06-10,7.940000057220459
2020-06-11,6.760000228881836
2020-06-12,7.300000190734863
2020-06-13,7.300000190734863
2020-06-14,7.300000190734863
2020-06-15,7.190000057220459
2020-06-16,7.639999866485596
